sample_id,target_name,target_score
658,ce_resnet18,0.100685723
659,ce_resnet18,0.105123639
660,ce_resnet18,0.0929483697
661,ce_resnet18,0.0919815451
662,ce_resnet18,0.104265302
663,ce_resnet18,0.0921211466
664,ce_resnet18,0.134058371
665,ce_resnet18,0.109288923
666,ce_resnet18,0.0817818344
667,ce_resnet18,0.0910171568
668,ce_resnet18,0.0727299228
669,ce_resnet18,0.0956212878
670,ce_resnet18,0.0893138051
671,ce_resnet18,0.0738055632
672,ce_resnet18,0.0438871309
673,ce_resnet18,0.084454596
674,ce_resnet18,0.145986795
675,ce_resnet18,0.098852776
676,ce_resnet18,0.107553273
677,ce_resnet18,0.12036173
678,ce_resnet18,0.115388036
679,ce_resnet18,0.0979294777
680,ce_resnet18,0.0975087136
681,ce_resnet18,0.0824410319
682,ce_resnet18,0.109401986
683,ce_resnet18,0.10988304
684,ce_resnet18,0.104862303
685,ce_resnet18,0.0896094367
686,ce_resnet18,0.0928475559
687,ce_resnet18,0.0902875662
688,ce_resnet18,0.0775962174
689,ce_resnet18,0.118767694
690,ce_resnet18,0.112187244
691,ce_resnet18,0.0866819993
692,ce_resnet18,0.065059118
693,ce_resnet18,0.140966862
694,ce_resnet18,0.0892053172
695,ce_resnet18,0.0393030867
696,ce_resnet18,0.0969948322
697,ce_resnet18,0.112887837
698,ce_resnet18,0.0595238134
699,ce_resnet18,0.0516408309
700,ce_resnet18,0.0946773216
701,ce_resnet18,0.0649942234
702,ce_resnet18,0.111262105
703,ce_resnet18,0.111421652
704,ce_resnet18,0.109600179
705,ce_resnet18,0.12525411
706,ce_resnet18,0.0847828835
707,ce_resnet18,0.0996714309
708,ce_resnet18,0.0982756317
709,ce_resnet18,0.104319751
710,ce_resnet18,0.0991802588
711,ce_resnet18,0.125246853
712,ce_resnet18,0.10424801
713,ce_resnet18,0.090281792
714,ce_resnet18,0.0821123123
715,ce_resnet18,0.0732670575
716,ce_resnet18,0.041357398
717,ce_resnet18,0.110570513
718,ce_resnet18,0.103938304
719,ce_resnet18,0.0761463717
720,ce_resnet18,0.0787483975
721,ce_resnet18,0.091100961
722,ce_resnet18,0.0476942696
723,ce_resnet18,0.0698477477
724,ce_resnet18,0.115245588
725,ce_resnet18,0.097886242
726,ce_resnet18,0.0868409202
727,ce_resnet18,0.10022869
728,ce_resnet18,0.1183322
729,ce_resnet18,0.109957583
730,ce_resnet18,0.13738808
731,ce_resnet18,0.0737510845
732,ce_resnet18,0.101606585
733,ce_resnet18,0.052882079
734,ce_resnet18,0.0999517143
735,ce_resnet18,0.132274672
736,ce_resnet18,0.0884711295
737,ce_resnet18,0.111115441
738,ce_resnet18,0.0886090472
739,ce_resnet18,0.103551544
740,ce_resnet18,0.0648858622
741,ce_resnet18,0.0937981382
742,ce_resnet18,0.0916809589
743,ce_resnet18,0.0936860144
744,ce_resnet18,0.081970863
745,ce_resnet18,0.0750762373
746,ce_resnet18,0.0906875432
747,ce_resnet18,0.0657633692
748,ce_resnet18,0.0585569404
749,ce_resnet18,0.0771917477
750,ce_resnet18,0.0831114277
751,ce_resnet18,0.100232355
752,ce_resnet18,0.0970214456
753,ce_resnet18,0.14365083
754,ce_resnet18,0.0810990036
755,ce_resnet18,0.130487263
756,ce_resnet18,0.111275226
757,ce_resnet18,0.0973048583
758,ce_resnet18,0.0864997581
759,ce_resnet18,0.109668769
760,ce_resnet18,0.0938405693
761,ce_resnet18,0.0529241413
762,ce_resnet18,0.0703365356
763,ce_resnet18,0.105431803
764,ce_resnet18,0.110142536
765,ce_resnet18,0.0781881809
766,ce_resnet18,0.115208618
767,ce_resnet18,0.0663226619
768,ce_resnet18,0.129218817
769,ce_resnet18,0.106341235
770,ce_resnet18,0.0704930797
771,ce_resnet18,0.0747163221
772,ce_resnet18,0.0793353841
773,ce_resnet18,0.0962532461
774,ce_resnet18,0.0789546371
775,ce_resnet18,0.0787107125
776,ce_resnet18,0.165763184
777,ce_resnet18,0.121159062
778,ce_resnet18,0.0611585379
779,ce_resnet18,0.0640906543
780,ce_resnet18,0.0684679896
781,ce_resnet18,0.0859271362
782,ce_resnet18,0.121456511
783,ce_resnet18,0.0877523422
784,ce_resnet18,0.0751196966
785,ce_resnet18,0.0859984607
786,ce_resnet18,0.0816620886
787,ce_resnet18,0.0882928222
788,ce_resnet18,0.111451402
789,ce_resnet18,0.113796584
790,ce_resnet18,0.10112121
791,ce_resnet18,0.122695826
792,ce_resnet18,0.103100449
793,ce_resnet18,0.060133189
794,ce_resnet18,0.0648091063
795,ce_resnet18,0.0975656956
796,ce_resnet18,0.0874110535
797,ce_resnet18,0.117440611
798,ce_resnet18,0.108592652
799,ce_resnet18,0.0745363161
800,ce_resnet18,0.0741526335
801,ce_resnet18,0.0920026377
802,ce_resnet18,0.0540322363
803,ce_resnet18,0.0936502963
804,ce_resnet18,0.0813233331
805,ce_resnet18,0.0917800441
806,ce_resnet18,0.117653437
807,ce_resnet18,0.0737921596
808,ce_resnet18,0.0887617767
809,ce_resnet18,0.0811862797
810,ce_resnet18,0.0832840875
811,ce_resnet18,0.085829556
812,ce_resnet18,0.096330218
813,ce_resnet18,0.0835542008
814,ce_resnet18,0.0908783823
815,ce_resnet18,0.0564423837
816,ce_resnet18,0.0810714141
817,ce_resnet18,0.0993295461
818,ce_resnet18,0.108374253
819,ce_resnet18,0.0780573115
820,ce_resnet18,0.105171077
821,ce_resnet18,0.123628259
822,ce_resnet18,0.0927353278
823,ce_resnet18,0.09469001
824,ce_resnet18,0.0804196671
825,ce_resnet18,0.0845606402
826,ce_resnet18,0.0881319419
827,ce_resnet18,0.109728165
828,ce_resnet18,0.0638463274
829,ce_resnet18,0.0540390126
830,ce_resnet18,0.0754223168
831,ce_resnet18,0.106382608
832,ce_resnet18,0.0585469343
833,ce_resnet18,0.111531056
834,ce_resnet18,0.121673129
835,ce_resnet18,0.084968172
836,ce_resnet18,0.104971029
837,ce_resnet18,0.127249613
838,ce_resnet18,0.0654158294
839,ce_resnet18,0.0957655832
